% (r/a)^2, a(V_0(r)-2*E_B), stat. error, a(V_1(r)-2*E_B), stat. error, a(V_2(r)-2*E_B), stat. error
456 -3.9282195103892e-03  7.1275275227196e-04  1.4717927946562e-02  4.6765465264125e-04  4.2056685673420e-02  8.2764950554486e-03
458 -1.8478084221314e-03  2.2663004170704e-04  1.6412268301584e-02  8.0319623853476e-04  5.7274279534474e-02  5.8393815442977e-03
467 -3.4806838350143e-03  6.3864212392637e-04  1.4413313742697e-02  5.4405331268674e-04  3.9673171341900e-02  8.2487701941996e-03
475 -2.9757671316499e-03  4.8350270630583e-04  1.4976526665061e-02  4.2787474212553e-04  4.5745577681701e-02  8.6480665179928e-03
484 -1.5353045111685e-03  5.7589657840480e-04  1.5079983748768e-02  5.6749800092278e-04  5.8678131223705e-02  8.6625685667332e-03
529 -7.1946950461500e-04  3.3330507618918e-04  1.5479506849459e-02  5.4618861634814e-04  8.3270710258268e-02  9.3251312098078e-03
576 -5.6949090770805e-04  3.3290339992071e-04  1.5700597164885e-02  4.9740808125364e-04  9.9014409897782e-02  1.2750522939203e-02
625 -1.4980382792873e-04  1.7077567518404e-04  1.5688156305624e-02  4.9818791921152e-04  1.0746354654079e-01  1.2096720530553e-02
676 -4.4043516596686e-04  3.0782286783485e-04  1.5729533227633e-02  4.9705775926038e-04  1.2923344616385e-01  1.8525791400262e-02
729 -5.9926163132366e-04  2.1335425053797e-04  1.5854237034764e-02  4.8276488548572e-04  1.4756891407982e-01  2.7886352657006e-02
