% (r/a)^2, a(V_0(r)-2*E_B), stat. error, a(V_1(r)-2*E_B), stat. error, a(V_2(r)-2*E_B), stat. error
374 -1.0237407030328e-02  2.5940105739139e-03  1.7927592775658e-02  2.1863081723390e-03  2.9364593713577e-02  1.5241846121077e-03
377 -1.1492246726776e-02  1.8773410028953e-03  1.4829709077638e-02  2.0874833750556e-03  3.0456441662916e-02  7.7701414494979e-04
381 -9.8490271929258e-03  1.7496537874822e-03  1.9616366693278e-02  1.4023057333879e-03  3.3027882336705e-02  1.8184000066832e-03
386 -8.2487762771836e-03  1.8315474284303e-03  1.9754867616013e-02  3.0255255949005e-03  3.6573551294095e-02  2.6347510640871e-03
392 -6.6481995543897e-03  1.9793461460611e-03  1.9206271051016e-02  1.3244485858139e-03  3.4416981214167e-02  2.0709290133269e-03
394 -7.0894794499107e-03  1.3607004935918e-03  1.9399167739128e-02  1.3874840876995e-03  3.4394663789725e-02  1.8019572585157e-03
398 -6.9517983784401e-03  1.3212740447078e-03  2.2242354014918e-02  1.1651471171937e-03  3.9107531712162e-02  3.1906868176544e-03
400 -6.2313523086844e-03  1.0960031923243e-03  2.1259722912712e-02  1.4890944099346e-03  3.3038787638730e-02  2.2763387387836e-03
404 -6.0584516349130e-03  1.5143273189832e-03  2.3220699708790e-02  7.4415150436524e-04  4.1198280031970e-02  2.7316087333015e-03
409 -3.5647993816540e-03  1.0886251598409e-03  2.2731181339638e-02  1.3045317066586e-03  4.7388708782139e-02  4.1268750595729e-03
419 -5.1099299661452e-03  1.2342521529961e-03  2.4016441606147e-02  7.3731718923967e-04  4.9635943907764e-02  3.9482864453004e-03
421 -3.0931583452074e-03  7.2854143322293e-04  2.3002114871060e-02  1.7187520551915e-03  4.3768961114694e-02  3.4456987853630e-03
425 -4.5028931759360e-03  1.9903800658220e-03  2.2641595128027e-02  1.0321630740391e-03  4.4818997423943e-02  2.7266429005937e-03
432 -2.2211147109812e-03  6.4633486639616e-04  2.2993281473694e-02  2.2272528252633e-03  5.8442279754053e-02  5.1776251768370e-03
434 -2.0801400076484e-03  8.5519495211503e-04  2.3591221197214e-02  2.1280142648332e-03  5.8151200068420e-02  3.8152122593086e-03
441 -2.7824479924005e-03  6.8464997658165e-04  2.4654151725036e-02  1.2437063719082e-03  5.2819656080707e-02  4.1224615853470e-03
446 -3.9415807337608e-03  1.0531002199891e-03  2.4273629440854e-02  1.0817594296494e-03  6.2333792095890e-02  6.3156513900833e-03
450 -1.7230098131138e-03  7.1566681053257e-04  2.3533719820338e-02  9.8036431785570e-04  5.4710785107050e-02  6.2499340086366e-03
456 -2.6033159622348e-03  5.3920820266699e-04  2.4617250791061e-02  1.1385224338786e-03  6.1233342427865e-02  5.5975759644482e-03
458 -2.7503553298184e-03  1.0976162098996e-03  2.4080242169250e-02  8.7256795164151e-04  5.7365835171192e-02  5.4258067711138e-03
467 -1.6314289274342e-03  5.7617896890158e-04  2.4773460274819e-02  7.5411205250698e-04  7.6367787667696e-02  4.8802097517326e-03
475 -4.1594134463164e-03  2.4457169567086e-03  2.4751007938956e-02  1.1115712695087e-03  7.7091806198223e-02  6.6646974354854e-03
484 -1.7556273320148e-03  3.3099843402561e-04  2.5190082504281e-02  1.1027071674978e-03  7.4949798630974e-02  4.5911271773472e-03
529 -9.6050946115188e-04  5.8931276859467e-04  2.5568401188944e-02  9.3891189386762e-04  8.5946272462570e-02  7.5474190363429e-03
576 -5.1185551333793e-04  6.1696227487744e-04  2.5695282809527e-02  9.5184203352798e-04  1.1540806030175e-01  5.9561313617054e-03
625 -1.0544569361495e-03  3.7822930543775e-04  2.5894856070540e-02  1.2219937332065e-03  1.3761667897435e-01  6.8342845928067e-03
